isn_vinculo;num_ano;num_mes;100;106;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
167040;2007;6;0.0;2865.69;-1;-0.015202767485619106;-1;-0.00011930764562251284;2
167040;2007;7;0.0;2967.42;-1;-0.0949422047631181;-1;-0.0104391692135124;2
167040;2007;8;0.0;2967.42;-1;-0.0949422047631181;-1;-0.0104391692135124;2
167040;2007;9;0.0;2967.42;-1;-0.0949422047631181;-1;-0.0104391692135124;2
167040;2007;10;0.0;1584.01;1;0.05275594261164923;1;0.043690160879457096;0
167040;2007;11;1383.38;2967.42;-1;-0.27777767271046716;-1;-33.00043481049414;2
167040;2007;12;0.0;2967.42;-1;-0.021524178991667142;-1;-0.0016827478846277444;2
167040;2008;1;0.0;2967.42;-1;-0.0949422047631181;-1;-0.0104391692135124;2
167040;2008;2;0.0;2967.42;-1;-0.021524178991667142;-1;-0.0016827478846277444;2
167040;2008;3;0.0;2967.42;-1;-0.0949422047631181;-1;-0.0104391692135124;2
167040;2008;4;0.0;2967.42;-1;-0.0949422047631181;-1;-0.0104391692135124;2
167040;2008;5;0.0;2967.42;-1;-0.0949422047631181;-1;-0.0104391692135124;2
167040;2008;6;0.0;2967.42;-1;-0.021524178991667142;-1;-0.0016827478846277444;2
167040;2008;7;0.0;3149.32;-1;-0.10745108232443978;1;0.0031544086367603086;1
167040;2008;8;0.0;3149.32;-1;-0.10745108232443978;1;0.0031544086367603086;1
167040;2008;9;0.0;3149.32;-1;-0.03996232402926081;1;0.0004866933030100995;1
167243;2007;3;0.0;3838.32;-1;-0.04552057865044845;1;0.008906409096516299;1
167243;2007;4;0.0;3838.32;-1;-0.135310653549227;-1;-0.00011904754958180774;2
167243;2007;5;0.0;3838.32;-1;-0.135310653549227;-1;-0.00011904754958180774;2
167243;2007;6;0.0;3838.32;-1;-0.135310653549227;-1;-0.00011904754958180774;2
167243;2007;7;0.0;3974.58;-1;-0.14190524567266782;-1;-0.03104822538207941;2
167243;2007;8;0.0;3974.58;-1;-0.14190524567266782;-1;-0.03104822538207941;2
167243;2007;9;0.0;3974.58;-1;-0.0376643852212859;1;0.0006961044260176408;1
167243;2007;10;0.0;3974.58;-1;-0.14190524567266782;-1;-0.03104822538207941;2
167243;2007;11;730.37;3974.58;-1;-0.2686758916879116;-1;-32.884139411782286;2
167243;2007;12;730.37;3974.58;-1;-0.21223969365577644;-1;-6.546833959764196;2
167243;2008;1;730.37;3974.58;-1;-0.21223969365577644;-1;-6.546833959764196;2
167243;2008;2;0.0;3974.58;-1;-0.14190524567266782;-1;-0.03104822538207941;2
167243;2008;3;0.0;3974.58;-1;-0.14190524567266782;-1;-0.03104822538207941;2
167243;2008;4;0.0;3974.58;-1;-0.14190524567266782;-1;-0.03104822538207941;2
167243;2008;5;0.0;3974.58;-1;-0.14190524567266782;-1;-0.03104822538207941;2
167243;2008;6;0.0;3974.58;-1;-0.0376643852212859;1;0.0006961044260176408;1
167243;2008;7;0.0;4218.22;-1;-0.06560480026952897;-1;-0.013984296679051766;2
167321;2007;3;0.0;673.05;1;0.11379892635836042;1;1.7022807417564394;0
167321;2007;4;0.0;673.05;1;0.11379892635836042;1;1.7022807417564394;0
167321;2007;5;0.0;673.05;1;0.15096876643063156;1;0.4444221585713475;0
167321;2007;6;0.0;673.05;1;0.11379892635836042;1;1.7022807417564394;0
167321;2007;7;0.0;696.94;1;0.11586627133143396;1;1.665102556814567;0
167321;2007;8;0.0;696.94;1;0.16563699972695317;1;0.4336440686528782;0
167321;2007;9;0.0;696.94;1;0.16563699972695317;1;0.4336440686528782;0
167321;2007;10;0.0;696.94;1;0.11586627133143396;1;1.665102556814567;0
167321;2007;11;0.0;696.94;1;0.16563699972695317;1;0.4336440686528782;0
167321;2007;12;0.0;696.94;1;0.16563699972695317;1;0.4336440686528782;0
167321;2008;1;0.0;696.94;1;0.11586627133143396;1;1.665102556814567;0
167321;2008;2;0.0;696.94;1;0.11586627133143396;1;1.665102556814567;0
167321;2008;3;0.0;696.94;1;0.11586627133143396;1;1.665102556814567;0
167321;2008;4;0.0;696.94;1;0.11586627133143396;1;1.665102556814567;0
167321;2008;5;0.0;696.94;1;0.11586627133143396;1;1.665102556814567;0
167321;2008;6;0.0;696.94;1;0.16563699972695317;1;0.4336440686528782;0
167321;2008;7;0.0;739.66;1;0.15790006622598213;1;0.41156805868162216;0
167321;2008;8;0.0;739.66;1;0.1166039674738642;1;1.5884390406900408;0
167321;2008;9;0.0;739.66;1;0.1166039674738642;1;1.5884390406900408;0
167321;2008;10;0.0;739.66;1;0.1166039674738642;1;1.5884390406900408;0
167321;2008;11;0.0;739.66;1;0.1166039674738642;1;1.5884390406900408;0
167321;2008;12;0.0;739.66;1;0.1166039674738642;1;1.5884390406900408;0
