isn_vinculo,cod_cargo,num_ano,num_mes,169,171,293,294,324,346,1368
1029124,W010,2019,12,0.0,0.40934064868847053,0.14609475032010244,0.0,0.0,0.0,0.0
1068961,W010,2019,11,0.1712688970560376,0.40934064868847053,0.8515448421755832,0.0,0.0,0.0,0.0
1027382,W010,2019,5,0.0,0.40934064868847053,0.2583254467516562,0.0,0.0,0.0,0.0
1063280,W010,2019,10,0.0,0.40934064868847053,0.2583254467516562,0.0,0.0,0.0,0.0
1057396,W010,2019,11,0.0,0.40934064868847053,0.43468796971552637,0.0,0.0,0.0,0.0
1057394,W010,2019,7,0.0,0.40934064868847053,0.43468796971552637,0.0,0.0,0.0,0.0
1057398,W010,2019,7,0.0,0.40934064868847053,0.26634192506819576,0.0,0.0,0.0,0.0
1064967,W010,2019,12,0.0,0.40934064868847053,0.2743584033847353,0.0,0.0,0.0,0.0
1055204,W010,2019,7,0.0,0.40934064868847053,0.26634192506819576,0.0,0.0,0.0,0.0
1028269,W010,2019,6,0.0,0.40934064868847053,0.2903913600178144,0.0,0.0,0.0,0.0
1055199,W010,2019,9,0.0,0.40934064868847053,0.28237488170127484,0.0,0.0,0.0,0.0
1025527,W010,2019,3,0.0,0.40934064868847053,0.26634192506819576,0.0,0.0,0.0,0.0
1025685,W010,2019,7,0.24624616375554126,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
1029124,W010,2019,3,0.0,0.40934064868847053,0.43468796971552637,0.0,0.0,0.0,0.0
1064964,W010,2019,10,0.0,0.40934064868847053,0.2583254467516562,0.0,0.0,0.0,0.0
1040631,W010,2019,9,0.0,0.40934064868847053,0.4667538829816845,0.0,0.0,0.0,0.0
1029124,W010,2019,2,0.0,0.40934064868847053,0.37857262149974946,0.0,0.0,0.0,0.0
1064966,W010,2019,12,0.0,0.40934064868847053,0.4507209263486055,0.0,0.0,0.0,0.0
1029124,W010,2019,7,0.0,0.40934064868847053,0.43468796971552637,0.0,0.0,0.0,0.0
1063278,W010,2019,12,0.0,0.40934064868847053,0.2743584033847353,0.0,0.0,0.0,0.0
1025528,W010,2019,3,0.0,0.40934064868847053,0.17816066358626065,0.0,0.0,0.0,0.0
1064969,W010,2019,9,0.19126851816769597,0.40934064868847053,0.5068362745643823,0.0,0.0,0.0,0.0
1025526,W010,2019,1,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
1067379,W010,2019,11,0.0,0.40934064868847053,0.26634192506819576,0.0,0.0,0.0,0.0
1027371,W010,2019,3,0.0,0.40934064868847053,0.26634192506819576,0.0,0.0,0.0,0.0
1055201,W010,2019,5,0.0,0.40934064868847053,0.2583254467516562,0.0,0.0,0.0,0.0
