isn_vinculo;num_ano;num_mes;8;15;39;97;207;324;1367;1369;8_yoy;15_yoy;39_yoy;97_yoy;207_yoy;324_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
296961;2013;8;3342.54;1337.02;9863.25;0.0;0.0;351.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2013;9;3342.54;1337.02;9863.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2013;10;3342.54;1337.02;9863.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2013;11;3342.54;1337.02;9863.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2013;12;3342.54;1337.02;9863.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2014;1;3533.06;1413.22;10425.46;0.0;0.0;0.0;0.0;0.0;1.531266252903852;1.5312652371303812;1.531268818720459;1.0;1.0;1.0;1.0;1.0;-1;-0.0001497164925852168;1
296961;2014;2;3533.06;1413.22;10425.46;0.0;0.0;0.0;0.0;0.0;1.4787689551689065;1.4787585802779173;1.4787718720922314;1.0;1.0;1.0;1.0;1.0;1;0.039503491710755956;0
296961;2014;3;3533.06;1413.22;10425.46;0.0;0.0;0.0;0.0;0.0;1.3933547611066195;1.3933508173446651;1.3933589495138494;1.0;1.0;1.0;1.0;1.0;1;0.08412112993326304;0
296961;2014;4;3533.06;1413.22;10425.46;0.0;0.0;0.0;0.0;0.0;1.3144851346273332;1.3144765235508595;1.3144887463293655;1.0;1.0;1.0;1.0;1.0;1;0.12642241657075337;0
296961;2014;5;3533.06;1413.22;10425.46;0.0;0.0;0.0;0.0;0.0;1.0;1.1940921496227324;1.1940999746873429;1.0;0.0;1.0;1.0;1.0;-1;-0.03262145447428899;1
296961;2014;6;3533.06;1413.22;10425.46;0.0;0.0;0.0;0.0;0.0;1.115980390918165;1.1159789947486873;1.115980890540218;1.0;1.0;1.0;1.0;1.0;1;0.15808811727422395;0
296961;2014;7;3533.06;1413.22;10425.46;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2014;8;3533.06;1413.22;10425.46;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2014;9;3533.06;1413.22;10425.46;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2014;10;3533.06;1413.22;10425.46;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2014;11;3533.06;1413.22;10425.46;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2014;12;3533.06;1413.22;10425.46;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2015;1;3760.94;1504.38;11097.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2015;2;0.0;1504.38;11097.9;491.64;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2015;3;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2015;4;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2015;5;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2015;6;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2015;7;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;0.0;1.6300397655242658;1.6300353388030633;1.0;1.0;1.0;1.0;1.0;1;0.10385563588858449;0
296961;2015;8;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;0.0;1.5741461577096938;1.5741523500442547;1.0;1.0;1.0;1.0;1.0;1;0.12068932702248814;0
296961;2015;9;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;0.0;1.483229152288368;1.4832303117377794;1.0;1.0;1.0;1.0;1.0;1;0.1316594783557536;0
296961;2015;10;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;0.0;1.399267058560905;1.399272996864279;1.0;1.0;1.0;1.0;1.0;1;0.13771300225844074;0
296961;2015;11;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.2711172698160558;1.2711191745095816;1.0;1.2711160380833928;1.0;1.0;1.0;1;0.08500858972068914;0
296961;2015;12;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;0.0;1.1879654124057333;1.1879614256950086;1.0;1.0;1.0;1.0;1.0;1;0.08067123507417451;0
296961;2016;1;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2016;2;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2016;3;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2016;4;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2016;5;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2016;6;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2016;7;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2016;8;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2016;9;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2016;10;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2016;11;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
