isn_vinculo;num_ano;num_mes;100;106;IF_label;IF_score;anomalo
305944;2015;1;0.0;1115.96;1;0.0266558177002445;0
312118;2015;1;483.56;771.33;-1;-0.0771862381696955;1
312125;2015;1;662.97;998.83;-1;-0.11891199329405744;1
312149;2015;1;0.0;2136.86;-1;-0.01839754896530188;1
320424;2015;1;0.0;326.64;1;0.08738691659979447;0
320454;2015;1;0.0;336.11;1;0.08670964576791607;0
331355;2015;1;0.0;2311.77;-1;-0.033625544342477776;1
331390;2015;1;0.0;221.69;1;0.08512258358511027;0
331429;2015;1;0.0;1815.16;1;0.009105773156496078;0
331430;2015;1;0.0;1815.15;1;0.009381781731589434;0
173352;2015;2;0.0;465.64;1;0.07862500502832781;0
175041;2015;2;0.0;106.4;1;0.0002341282724135363;0
175043;2015;2;0.0;290.97;1;0.08337391763403046;0
175502;2015;2;0.0;369.87;1;0.08291986475863322;0
175970;2015;2;0.0;219.96;1;0.08392940206902533;0
177065;2015;2;0.0;723.69;1;0.040615425615253775;0
218731;2015;2;0.0;467.3;1;0.07689635230345504;0
264732;2015;2;0.0;205.62;1;0.07454699212432203;0
296979;2015;2;0.0;232.78;1;0.08166846181722853;0
305879;2015;2;0.0;1339.6;1;0.02848323210017445;0
305944;2015;2;0.0;1115.96;1;0.0266558177002445;0
312118;2015;2;483.56;771.33;-1;-0.0771862381696955;1
312125;2015;2;662.97;998.83;-1;-0.11891199329405744;1
312149;2015;2;0.0;2136.86;-1;-0.01839754896530188;1
320424;2015;2;0.0;326.64;1;0.08738691659979447;0
320454;2015;2;0.0;336.11;1;0.08670964576791607;0
331355;2015;2;0.0;2311.77;-1;-0.033625544342477776;1
331390;2015;2;0.0;221.69;1;0.08512258358511027;0
331429;2015;2;0.0;1815.16;1;0.009105773156496078;0
331430;2015;2;0.0;1815.15;1;0.009381781731589434;0
173352;2015;3;0.0;465.64;1;0.07862500502832781;0
175041;2015;3;0.0;106.4;1;0.0002341282724135363;0
175043;2015;3;0.0;290.97;1;0.08337391763403046;0
175502;2015;3;0.0;369.87;1;0.08291986475863322;0
175970;2015;3;0.0;219.96;1;0.08392940206902533;0
177065;2015;3;0.0;723.69;1;0.040615425615253775;0
218731;2015;3;0.0;467.3;1;0.07689635230345504;0
264732;2015;3;0.0;205.62;1;0.07454699212432203;0
296979;2015;3;0.0;232.78;1;0.08166846181722853;0
305879;2015;3;0.0;1339.6;1;0.02848323210017445;0
312118;2015;3;483.56;771.33;-1;-0.0771862381696955;1
312125;2015;3;662.97;998.83;-1;-0.11891199329405744;1
312149;2015;3;0.0;2136.86;-1;-0.01839754896530188;1
320424;2015;3;0.0;326.64;1;0.08738691659979447;0
320454;2015;3;0.0;336.11;1;0.08670964576791607;0
331355;2015;3;0.0;2311.77;-1;-0.033625544342477776;1
331390;2015;3;0.0;221.69;1;0.08512258358511027;0
331429;2015;3;0.0;1815.16;1;0.009105773156496078;0
331430;2015;3;0.0;1815.15;1;0.009381781731589434;0
173352;2015;4;0.0;465.64;1;0.07862500502832781;0
175041;2015;4;0.0;106.4;1;0.0002341282724135363;0
175043;2015;4;0.0;290.97;1;0.08337391763403046;0
175502;2015;4;0.0;369.87;1;0.08291986475863322;0
175970;2015;4;0.0;219.96;1;0.08392940206902533;0
177065;2015;4;0.0;723.69;1;0.040615425615253775;0
218731;2015;4;0.0;467.3;1;0.07689635230345504;0
264732;2015;4;0.0;205.62;1;0.07454699212432203;0
296979;2015;4;0.0;232.78;1;0.08166846181722853;0
305879;2015;4;0.0;1339.6;1;0.02848323210017445;0
312118;2015;4;483.56;771.33;-1;-0.0771862381696955;1
312125;2015;4;662.97;998.83;-1;-0.11891199329405744;1
312149;2015;4;0.0;2136.86;-1;-0.01839754896530188;1
320424;2015;4;0.0;326.64;1;0.08738691659979447;0
320454;2015;4;0.0;336.11;1;0.08670964576791607;0
331355;2015;4;0.0;2311.77;-1;-0.033625544342477776;1
331390;2015;4;0.0;221.69;1;0.08512258358511027;0
331429;2015;4;0.0;1815.16;1;0.009105773156496078;0
331430;2015;4;0.0;1815.15;1;0.009381781731589434;0
173352;2015;5;0.0;465.64;1;0.07862500502832781;0
175041;2015;5;0.0;106.4;1;0.0002341282724135363;0
175043;2015;5;0.0;290.97;1;0.08337391763403046;0
175502;2015;5;0.0;369.87;1;0.08291986475863322;0
175970;2015;5;0.0;219.96;1;0.08392940206902533;0
177065;2015;5;0.0;723.69;1;0.040615425615253775;0
218731;2015;5;0.0;467.3;1;0.07689635230345504;0
264732;2015;5;0.0;205.62;1;0.07454699212432203;0
296979;2015;5;0.0;232.78;1;0.08166846181722853;0
305879;2015;5;0.0;1339.6;1;0.02848323210017445;0
312118;2015;5;483.56;771.33;-1;-0.0771862381696955;1
312125;2015;5;662.97;998.83;-1;-0.11891199329405744;1
312149;2015;5;0.0;2136.86;-1;-0.01839754896530188;1
320424;2015;5;0.0;326.64;1;0.08738691659979447;0
320454;2015;5;0.0;336.11;1;0.08670964576791607;0
331355;2015;5;0.0;2311.77;-1;-0.033625544342477776;1
331390;2015;5;0.0;221.69;1;0.08512258358511027;0
331429;2015;5;0.0;1815.16;1;0.009105773156496078;0
331430;2015;5;0.0;1815.15;1;0.009381781731589434;0
173352;2015;6;0.0;465.64;1;0.07862500502832781;0
175041;2015;6;0.0;106.4;1;0.0002341282724135363;0
175043;2015;6;0.0;290.97;1;0.08337391763403046;0
175502;2015;6;0.0;369.87;1;0.08291986475863322;0
175970;2015;6;0.0;219.96;1;0.08392940206902533;0
177065;2015;6;0.0;723.69;1;0.040615425615253775;0
218731;2015;6;0.0;467.3;1;0.07689635230345504;0
264732;2015;6;0.0;205.62;1;0.07454699212432203;0
296979;2015;6;0.0;232.78;1;0.08166846181722853;0
305879;2015;6;0.0;1339.6;1;0.02848323210017445;0
312118;2015;6;483.56;771.33;-1;-0.0771862381696955;1
312125;2015;6;662.97;998.83;-1;-0.11891199329405744;1
312149;2015;6;0.0;2136.86;-1;-0.01839754896530188;1
320424;2015;6;0.0;326.64;1;0.08738691659979447;0
320454;2015;6;0.0;336.11;1;0.08670964576791607;0
331355;2015;6;0.0;2311.77;-1;-0.033625544342477776;1
331390;2015;6;0.0;221.69;1;0.08512258358511027;0
331429;2015;6;0.0;1815.16;1;0.009105773156496078;0
331430;2015;6;0.0;1815.15;1;0.009381781731589434;0
173352;2015;7;0.0;465.64;1;0.07862500502832781;0
175041;2015;7;0.0;106.4;1;0.0002341282724135363;0
175043;2015;7;0.0;290.97;1;0.08337391763403046;0
175502;2015;7;0.0;369.87;1;0.08291986475863322;0
175970;2015;7;0.0;219.96;1;0.08392940206902533;0
177065;2015;7;0.0;723.69;1;0.040615425615253775;0
218731;2015;7;0.0;467.3;1;0.07689635230345504;0
264732;2015;7;0.0;205.62;1;0.07454699212432203;0
296979;2015;7;0.0;232.78;1;0.08166846181722853;0
305879;2015;7;0.0;1339.6;1;0.02848323210017445;0
312118;2015;7;483.56;771.33;-1;-0.0771862381696955;1
312125;2015;7;662.97;998.83;-1;-0.11891199329405744;1
312149;2015;7;0.0;2136.86;-1;-0.01839754896530188;1
320424;2015;7;0.0;326.64;1;0.08738691659979447;0
320454;2015;7;0.0;336.11;1;0.08670964576791607;0
331355;2015;7;0.0;2311.77;-1;-0.033625544342477776;1
331390;2015;7;0.0;221.69;1;0.08512258358511027;0
331429;2015;7;0.0;1815.16;1;0.009105773156496078;0
331430;2015;7;0.0;1815.15;1;0.009381781731589434;0
173352;2015;8;0.0;465.64;1;0.07862500502832781;0
175041;2015;8;0.0;106.4;1;0.0002341282724135363;0
175043;2015;8;0.0;290.97;1;0.08337391763403046;0
175502;2015;8;0.0;369.87;1;0.08291986475863322;0
175970;2015;8;0.0;219.96;1;0.08392940206902533;0
177065;2015;8;0.0;723.69;1;0.040615425615253775;0
218731;2015;8;0.0;467.3;1;0.07689635230345504;0
264732;2015;8;0.0;205.62;1;0.07454699212432203;0
296979;2015;8;0.0;232.78;1;0.08166846181722853;0
305879;2015;8;0.0;1339.6;1;0.02848323210017445;0
312118;2015;8;483.56;771.33;-1;-0.0771862381696955;1
312125;2015;8;662.97;998.83;-1;-0.11891199329405744;1
312149;2015;8;0.0;2136.86;-1;-0.01839754896530188;1
320424;2015;8;0.0;326.64;1;0.08738691659979447;0
320454;2015;8;0.0;336.11;1;0.08670964576791607;0
331355;2015;8;0.0;2311.77;-1;-0.033625544342477776;1
331390;2015;8;0.0;221.69;1;0.08512258358511027;0
331429;2015;8;0.0;1815.16;1;0.009105773156496078;0
331430;2015;8;0.0;1815.15;1;0.009381781731589434;0
173352;2015;9;0.0;465.64;1;0.07862500502832781;0
175041;2015;9;0.0;106.4;1;0.0002341282724135363;0
175043;2015;9;0.0;290.97;1;0.08337391763403046;0
175502;2015;9;0.0;369.87;1;0.08291986475863322;0
175970;2015;9;0.0;219.96;1;0.08392940206902533;0
177065;2015;9;0.0;723.69;1;0.040615425615253775;0
218731;2015;9;0.0;467.3;1;0.07689635230345504;0
264732;2015;9;0.0;205.62;1;0.07454699212432203;0
296979;2015;9;0.0;232.78;1;0.08166846181722853;0
305879;2015;9;0.0;1339.6;1;0.02848323210017445;0
312118;2015;9;483.56;771.33;-1;-0.0771862381696955;1
312125;2015;9;662.97;998.83;-1;-0.11891199329405744;1
312149;2015;9;0.0;2136.86;-1;-0.01839754896530188;1
320424;2015;9;0.0;326.64;1;0.08738691659979447;0
320454;2015;9;0.0;336.11;1;0.08670964576791607;0
331355;2015;9;0.0;2311.77;-1;-0.033625544342477776;1
331390;2015;9;0.0;221.69;1;0.08512258358511027;0
331429;2015;9;0.0;1815.16;1;0.009105773156496078;0
331430;2015;9;0.0;1815.15;1;0.009381781731589434;0
173352;2015;10;0.0;465.64;1;0.07862500502832781;0
175041;2015;10;0.0;106.4;1;0.0002341282724135363;0
175043;2015;10;0.0;290.97;1;0.08337391763403046;0
175502;2015;10;0.0;369.87;1;0.08291986475863322;0
175970;2015;10;0.0;219.96;1;0.08392940206902533;0
177065;2015;10;0.0;723.69;1;0.040615425615253775;0
218731;2015;10;0.0;467.3;1;0.07689635230345504;0
264732;2015;10;0.0;205.62;1;0.07454699212432203;0
296979;2015;10;0.0;232.78;1;0.08166846181722853;0
305879;2015;10;0.0;1339.6;1;0.02848323210017445;0
312118;2015;10;483.56;771.33;-1;-0.0771862381696955;1
312125;2015;10;662.97;998.83;-1;-0.11891199329405744;1
312149;2015;10;0.0;2136.86;-1;-0.01839754896530188;1
320424;2015;10;0.0;326.64;1;0.08738691659979447;0
320454;2015;10;0.0;336.11;1;0.08670964576791607;0
331355;2015;10;0.0;2311.77;-1;-0.033625544342477776;1
331390;2015;10;0.0;221.69;1;0.08512258358511027;0
331429;2015;10;0.0;1815.16;1;0.009105773156496078;0
331430;2015;10;0.0;1815.15;1;0.009381781731589434;0
173352;2015;11;0.0;465.64;1;0.07862500502832781;0
175041;2015;11;0.0;106.4;1;0.0002341282724135363;0
175043;2015;11;0.0;290.97;1;0.08337391763403046;0
175502;2015;11;0.0;369.87;1;0.08291986475863322;0
175970;2015;11;0.0;219.96;1;0.08392940206902533;0
177065;2015;11;0.0;723.69;1;0.040615425615253775;0
218731;2015;11;0.0;467.3;1;0.07689635230345504;0
264732;2015;11;0.0;205.62;1;0.07454699212432203;0
296979;2015;11;0.0;232.78;1;0.08166846181722853;0
305879;2015;11;0.0;1339.6;1;0.02848323210017445;0
312118;2015;11;483.56;771.33;-1;-0.0771862381696955;1
312125;2015;11;662.97;998.83;-1;-0.11891199329405744;1
312149;2015;11;0.0;2136.86;-1;-0.01839754896530188;1
320424;2015;11;0.0;326.64;1;0.08738691659979447;0
320454;2015;11;0.0;336.11;1;0.08670964576791607;0
331355;2015;11;0.0;2311.77;-1;-0.033625544342477776;1
331390;2015;11;0.0;221.69;1;0.08512258358511027;0
331429;2015;11;0.0;1815.15;1;0.009381781731589434;0
331430;2015;11;0.0;1815.16;1;0.009105773156496078;0
173352;2015;12;0.0;465.64;1;0.07862500502832781;0
175041;2015;12;0.0;106.4;1;0.0002341282724135363;0
175043;2015;12;0.0;290.97;1;0.08337391763403046;0
175502;2015;12;0.0;369.87;1;0.08291986475863322;0
175970;2015;12;0.0;219.96;1;0.08392940206902533;0
177065;2015;12;0.0;723.69;1;0.040615425615253775;0
218731;2015;12;0.0;467.3;1;0.07689635230345504;0
264732;2015;12;0.0;205.62;1;0.07454699212432203;0
296979;2015;12;0.0;232.78;1;0.08166846181722853;0
305879;2015;12;0.0;1339.6;1;0.02848323210017445;0
312118;2015;12;483.56;771.33;-1;-0.0771862381696955;1
312125;2015;12;662.97;998.83;-1;-0.11891199329405744;1
312149;2015;12;0.0;2136.86;-1;-0.01839754896530188;1
320424;2015;12;0.0;326.64;1;0.08738691659979447;0
320454;2015;12;0.0;336.11;1;0.08670964576791607;0
331355;2015;12;0.0;2311.77;-1;-0.033625544342477776;1
331390;2015;12;0.0;221.69;1;0.08512258358511027;0
331429;2015;12;0.0;1815.15;1;0.009381781731589434;0
331430;2015;12;0.0;1815.16;1;0.009105773156496078;0
173352;2016;1;0.0;465.64;1;0.19393424958921462;0
175041;2016;1;0.0;106.4;1;0.09236504130482348;0
175502;2016;1;0.0;369.87;1;0.1908812338736795;0
175970;2016;1;0.0;219.96;1;0.17735182547188766;0
177065;2016;1;0.0;723.69;1;0.15532038291257522;0
218731;2016;1;0.0;467.3;1;0.19397055318319534;0
264732;2016;1;0.0;205.62;1;0.1650427874490657;0
296979;2016;1;0.0;232.78;1;0.1775597149145562;0
305879;2016;1;0.0;1496.0;1;0.13344256862800558;0
312118;2016;1;483.56;771.33;-1;-0.1396301209065013;1
312125;2016;1;662.97;998.83;-1;-0.18599039433970688;1
312149;2016;1;0.0;2136.86;1;0.0666624741937738;0
320424;2016;1;0.0;326.64;1;0.18664553821080998;0
320454;2016;1;0.0;336.11;1;0.18782957242022774;0
331355;2016;1;0.0;2311.77;1;0.06688847136434506;0
331390;2016;1;0.0;221.69;1;0.17776521050322686;0
331429;2016;1;0.0;1815.16;1;0.10638671689742141;0
331430;2016;1;0.0;1815.15;1;0.10687657709019649;0
173352;2016;2;0.0;465.64;1;0.19393424958921462;0
175041;2016;2;0.0;106.4;1;0.09236504130482348;0
175502;2016;2;0.0;369.87;1;0.1908812338736795;0
175970;2016;2;0.0;219.96;1;0.17735182547188766;0
177065;2016;2;0.0;723.69;1;0.15532038291257522;0
218731;2016;2;0.0;467.3;1;0.19397055318319534;0
264732;2016;2;0.0;205.62;1;0.1650427874490657;0
296979;2016;2;0.0;232.78;1;0.1775597149145562;0
305879;2016;2;0.0;1496.0;1;0.13344256862800558;0
312118;2016;2;483.56;771.33;-1;-0.1396301209065013;1
312125;2016;2;662.97;998.83;-1;-0.18599039433970688;1
312149;2016;2;0.0;2136.86;1;0.0666624741937738;0
320424;2016;2;0.0;326.64;1;0.18664553821080998;0
320454;2016;2;0.0;336.11;1;0.18782957242022774;0
331355;2016;2;0.0;2311.77;1;0.06688847136434506;0
331390;2016;2;0.0;221.69;1;0.17776521050322686;0
331429;2016;2;0.0;1815.15;1;0.10687657709019649;0
331430;2016;2;0.0;1815.16;1;0.10638671689742141;0
173352;2016;3;0.0;465.64;1;0.19393424958921462;0
175041;2016;3;0.0;106.4;1;0.09236504130482348;0
175502;2016;3;0.0;369.87;1;0.1908812338736795;0
175970;2016;3;0.0;219.96;1;0.17735182547188766;0
177065;2016;3;0.0;723.69;1;0.15532038291257522;0
218731;2016;3;0.0;467.3;1;0.19397055318319534;0
264732;2016;3;0.0;205.62;1;0.1650427874490657;0
296979;2016;3;0.0;232.78;1;0.1775597149145562;0
305879;2016;3;0.0;1496.0;1;0.13344256862800558;0
312118;2016;3;0.0;771.33;1;0.1458766879495379;0
312125;2016;3;0.0;998.83;1;0.12902697901444965;0
312149;2016;3;0.0;2136.86;1;0.0666624741937738;0
320424;2016;3;0.0;326.64;1;0.18664553821080998;0
320454;2016;3;0.0;336.11;1;0.18782957242022774;0
331355;2016;3;0.0;2311.77;1;0.06688847136434506;0
331390;2016;3;0.0;221.69;1;0.17776521050322686;0
331429;2016;3;0.0;1815.15;1;0.10687657709019649;0
331430;2016;3;0.0;1815.16;1;0.10638671689742141;0
173352;2016;4;0.0;465.64;1;0.19393424958921462;0
175041;2016;4;0.0;106.4;1;0.09236504130482348;0
175502;2016;4;0.0;369.87;1;0.1908812338736795;0
175970;2016;4;0.0;219.96;1;0.17735182547188766;0
177065;2016;4;0.0;723.69;1;0.15532038291257522;0
218731;2016;4;0.0;467.3;1;0.19397055318319534;0
264732;2016;4;0.0;205.62;1;0.1650427874490657;0
296979;2016;4;0.0;232.78;1;0.1775597149145562;0
305879;2016;4;0.0;1496.0;1;0.13344256862800558;0
312118;2016;4;0.0;771.33;1;0.1458766879495379;0
312125;2016;4;0.0;998.83;1;0.12902697901444965;0
312149;2016;4;0.0;2136.86;1;0.0666624741937738;0
320424;2016;4;0.0;326.64;1;0.18664553821080998;0
320454;2016;4;0.0;336.11;1;0.18782957242022774;0
331355;2016;4;0.0;2311.77;1;0.06688847136434506;0
331390;2016;4;0.0;221.69;1;0.17776521050322686;0
331429;2016;4;0.0;1815.16;1;0.10638671689742141;0
331430;2016;4;0.0;1815.15;1;0.10687657709019649;0
173352;2016;5;0.0;465.64;1;0.19393424958921462;0
175041;2016;5;0.0;106.4;1;0.09236504130482348;0
175502;2016;5;0.0;369.87;1;0.1908812338736795;0
175970;2016;5;0.0;219.96;1;0.17735182547188766;0
218731;2016;5;0.0;467.3;1;0.19397055318319534;0
264732;2016;5;0.0;205.62;1;0.1650427874490657;0
296979;2016;5;0.0;232.78;1;0.1775597149145562;0
305879;2016;5;0.0;1496.0;1;0.13344256862800558;0
312118;2016;5;0.0;771.33;1;0.1458766879495379;0
312125;2016;5;0.0;998.83;1;0.12902697901444965;0
312149;2016;5;0.0;2483.73;1;0.05644965462843876;0
320424;2016;5;0.0;326.64;1;0.18664553821080998;0
320454;2016;5;0.0;336.11;1;0.18782957242022774;0
331355;2016;5;0.0;2311.77;1;0.06688847136434506;0
331390;2016;5;0.0;221.69;1;0.17776521050322686;0
331429;2016;5;0.0;1815.16;1;0.10638671689742141;0
331430;2016;5;0.0;1815.15;1;0.10687657709019649;0
173352;2016;6;0.0;465.64;1;0.19393424958921462;0
175041;2016;6;0.0;106.4;1;0.09236504130482348;0
175502;2016;6;0.0;369.87;1;0.1908812338736795;0
175970;2016;6;0.0;219.96;1;0.17735182547188766;0
218731;2016;6;0.0;467.3;1;0.19397055318319534;0
264732;2016;6;0.0;205.62;1;0.1650427874490657;0
296979;2016;6;0.0;232.78;1;0.1775597149145562;0
305879;2016;6;0.0;1496.0;1;0.13344256862800558;0
312118;2016;6;0.0;771.33;1;0.1458766879495379;0
312125;2016;6;0.0;998.83;1;0.12902697901444965;0
312149;2016;6;0.0;2483.73;1;0.05644965462843876;0
320424;2016;6;0.0;326.64;1;0.18664553821080998;0
320454;2016;6;0.0;336.11;1;0.18782957242022774;0
331355;2016;6;0.0;2311.77;1;0.06688847136434506;0
331390;2016;6;0.0;221.69;1;0.17776521050322686;0
331429;2016;6;0.0;1815.16;1;0.10638671689742141;0
331430;2016;6;0.0;1815.15;1;0.10687657709019649;0
173352;2016;7;0.0;465.64;1;0.19393424958921462;0
175041;2016;7;0.0;106.4;1;0.09236504130482348;0
175502;2016;7;0.0;369.87;1;0.1908812338736795;0
175970;2016;7;0.0;219.96;1;0.17735182547188766;0
218731;2016;7;0.0;467.3;1;0.19397055318319534;0
264732;2016;7;0.0;205.62;1;0.1650427874490657;0
296979;2016;7;0.0;232.78;1;0.1775597149145562;0
305879;2016;7;0.0;1496.0;1;0.13344256862800558;0
312118;2016;7;0.0;771.33;1;0.1458766879495379;0
312125;2016;7;0.0;998.83;1;0.12902697901444965;0
312149;2016;7;0.0;2483.73;1;0.05644965462843876;0
320424;2016;7;0.0;326.64;1;0.18664553821080998;0
320454;2016;7;0.0;336.11;1;0.18782957242022774;0
331355;2016;7;0.0;2311.77;1;0.06688847136434506;0
331390;2016;7;0.0;221.69;1;0.17776521050322686;0
331429;2016;7;0.0;1815.15;1;0.10687657709019649;0
331430;2016;7;0.0;1815.16;1;0.10638671689742141;0
173352;2016;8;0.0;465.64;1;0.19393424958921462;0
175041;2016;8;0.0;106.4;1;0.09236504130482348;0
175502;2016;8;0.0;369.87;1;0.1908812338736795;0
175970;2016;8;0.0;219.96;1;0.17735182547188766;0
218731;2016;8;0.0;467.3;1;0.19397055318319534;0
264732;2016;8;0.0;205.62;1;0.1650427874490657;0
296979;2016;8;0.0;232.78;1;0.1775597149145562;0
305879;2016;8;0.0;1496.0;1;0.13344256862800558;0
312118;2016;8;0.0;771.33;1;0.1458766879495379;0
312125;2016;8;0.0;998.83;1;0.12902697901444965;0
312149;2016;8;0.0;2483.73;1;0.05644965462843876;0
320424;2016;8;0.0;326.64;1;0.18664553821080998;0
320454;2016;8;0.0;336.11;1;0.18782957242022774;0
331355;2016;8;0.0;2311.77;1;0.06688847136434506;0
331390;2016;8;0.0;221.69;1;0.17776521050322686;0
331429;2016;8;0.0;1815.16;1;0.10638671689742141;0
331430;2016;8;0.0;1815.15;1;0.10687657709019649;0
173352;2016;9;0.0;465.64;1;0.19393424958921462;0
175041;2016;9;0.0;106.4;1;0.09236504130482348;0
175502;2016;9;0.0;369.87;1;0.1908812338736795;0
175970;2016;9;0.0;219.96;1;0.17735182547188766;0
218731;2016;9;0.0;467.3;1;0.19397055318319534;0
264732;2016;9;0.0;205.62;1;0.1650427874490657;0
296979;2016;9;0.0;232.78;1;0.1775597149145562;0
305879;2016;9;0.0;1496.0;1;0.13344256862800558;0
312118;2016;9;0.0;771.33;1;0.1458766879495379;0
312125;2016;9;0.0;998.83;1;0.12902697901444965;0
312149;2016;9;0.0;2483.73;1;0.05644965462843876;0
320424;2016;9;0.0;326.64;1;0.18664553821080998;0
320454;2016;9;0.0;336.11;1;0.18782957242022774;0
331355;2016;9;0.0;2311.77;1;0.06688847136434506;0
331390;2016;9;0.0;221.69;1;0.17776521050322686;0
331429;2016;9;0.0;1815.16;1;0.10638671689742141;0
331430;2016;9;0.0;1815.15;1;0.10687657709019649;0
173352;2016;10;0.0;465.64;1;0.19393424958921462;0
175041;2016;10;0.0;106.4;1;0.09236504130482348;0
175502;2016;10;0.0;369.87;1;0.1908812338736795;0
175970;2016;10;0.0;219.96;1;0.17735182547188766;0
218731;2016;10;0.0;467.3;1;0.19397055318319534;0
264732;2016;10;0.0;205.62;1;0.1650427874490657;0
296979;2016;10;0.0;232.78;1;0.1775597149145562;0
305879;2016;10;0.0;1496.0;1;0.13344256862800558;0
312118;2016;10;0.0;771.33;1;0.1458766879495379;0
312125;2016;10;0.0;998.83;1;0.12902697901444965;0
312149;2016;10;0.0;2483.73;1;0.05644965462843876;0
320424;2016;10;0.0;326.64;1;0.18664553821080998;0
320454;2016;10;0.0;336.11;1;0.18782957242022774;0
331355;2016;10;0.0;2311.77;1;0.06688847136434506;0
331390;2016;10;0.0;221.69;1;0.17776521050322686;0
331429;2016;10;0.0;1815.16;1;0.10638671689742141;0
331430;2016;10;0.0;1815.15;1;0.10687657709019649;0
173352;2016;11;0.0;465.64;1;0.19393424958921462;0
175041;2016;11;0.0;106.4;1;0.09236504130482348;0
175502;2016;11;0.0;369.87;1;0.1908812338736795;0
175970;2016;11;0.0;219.96;1;0.17735182547188766;0
218731;2016;11;0.0;467.3;1;0.19397055318319534;0
264732;2016;11;0.0;205.62;1;0.1650427874490657;0
296979;2016;11;0.0;232.78;1;0.1775597149145562;0
305879;2016;11;0.0;1496.0;1;0.13344256862800558;0
312118;2016;11;0.0;771.33;1;0.1458766879495379;0
312125;2016;11;0.0;998.83;1;0.12902697901444965;0
312149;2016;11;0.0;2483.73;1;0.05644965462843876;0
320424;2016;11;0.0;326.64;1;0.18664553821080998;0
320454;2016;11;0.0;336.11;1;0.18782957242022774;0
331355;2016;11;0.0;2311.77;1;0.06688847136434506;0
331390;2016;11;0.0;221.69;1;0.17776521050322686;0
331429;2016;11;0.0;1815.16;1;0.10638671689742141;0
331430;2016;11;0.0;1815.15;1;0.10687657709019649;0
173352;2016;12;0.0;465.64;1;0.19393424958921462;0
175041;2016;12;0.0;106.4;1;0.09236504130482348;0
175502;2016;12;0.0;369.87;1;0.1908812338736795;0
175970;2016;12;0.0;219.96;1;0.17735182547188766;0
218731;2016;12;0.0;467.3;1;0.19397055318319534;0
264732;2016;12;0.0;205.62;1;0.1650427874490657;0
296979;2016;12;0.0;232.78;1;0.1775597149145562;0
305879;2016;12;0.0;1496.0;1;0.13344256862800558;0
312118;2016;12;0.0;771.33;1;0.1458766879495379;0
312125;2016;12;0.0;998.83;1;0.12902697901444965;0
312149;2016;12;0.0;2483.73;1;0.05644965462843876;0
320424;2016;12;0.0;326.64;1;0.18664553821080998;0
320454;2016;12;0.0;336.11;1;0.18782957242022774;0
331355;2016;12;0.0;2311.77;1;0.06688847136434506;0
331390;2016;12;0.0;221.69;1;0.17776521050322686;0
331429;2016;12;0.0;1815.15;1;0.10687657709019649;0
331430;2016;12;0.0;1815.16;1;0.10638671689742141;0
173352;2017;1;0.0;465.64;1;0.154417160819306;0
175041;2017;1;0.0;106.4;1;0.057650666649238236;0
175502;2017;1;0.0;369.87;1;0.15280040602059664;0
175970;2017;1;0.0;219.96;1;0.14162833838452532;0
