isn_vinculo;num_ano;num_mes;8;15;54;97;207;324;IF_label;IF_score;anomalo
297568;2018;1;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.15045993542879443;0
320529;2018;1;0.0;1431.0;0.0;0.0;5151.6;0.0;1;0.13512477161032688;0
297568;2018;2;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.15045993542879443;0
320529;2018;2;0.0;1431.0;0.0;0.0;5151.6;0.0;1;0.13512477161032688;0
297568;2018;3;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.15045993542879443;0
320529;2018;3;0.0;1431.0;0.0;0.0;5151.6;0.0;1;0.13512477161032688;0
297568;2018;4;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.15045993542879443;0
320529;2018;4;0.0;1431.0;0.0;0.0;5151.6;0.0;1;0.13512477161032688;0
297568;2018;5;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.15045993542879443;0
320529;2018;5;0.0;1431.0;0.0;0.0;5151.6;0.0;1;0.13512477161032688;0
297568;2018;6;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.15045993542879443;0
320529;2018;6;0.0;1431.0;0.0;0.0;5151.6;0.0;1;0.13512477161032688;0
297568;2018;7;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.15045993542879443;0
320529;2018;7;0.0;1431.0;0.0;0.0;5151.6;0.0;1;0.13512477161032688;0
297568;2018;8;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.15045993542879443;0
320529;2018;8;0.0;1431.0;0.0;0.0;5151.6;0.0;1;0.13512477161032688;0
297568;2018;9;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.15045993542879443;0
320529;2018;9;0.0;1431.0;0.0;0.0;5151.6;0.0;1;0.13512477161032688;0
297568;2018;10;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.15045993542879443;0
320529;2018;10;0.0;1431.0;0.0;0.0;5151.6;0.0;1;0.13512477161032688;0
297568;2018;11;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.15045993542879443;0
320529;2018;11;0.0;1431.0;0.0;0.0;5151.6;0.0;1;0.13512477161032688;0
297568;2018;12;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.15045993542879443;0
320529;2018;12;0.0;1431.0;0.0;0.0;5151.6;0.0;1;0.13512477161032688;0
297568;2019;1;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.15045993542879443;0
320529;2019;1;0.0;1497.0;0.0;0.0;5389.2;0.0;1;0.13512477161032688;0
297568;2019;2;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.15045993542879443;0
320529;2019;2;0.0;1497.0;0.0;0.0;5389.2;0.0;1;0.13512477161032688;0
297568;2019;3;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.15045993542879443;0
320529;2019;3;0.0;1497.0;0.0;0.0;5389.2;0.0;1;0.13512477161032688;0
297568;2019;4;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.15045993542879443;0
320529;2019;4;0.0;1497.0;0.0;0.0;5389.2;0.0;1;0.13512477161032688;0
297568;2019;5;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.15045993542879443;0
320529;2019;5;0.0;1497.0;0.0;0.0;5389.2;0.0;1;0.13512477161032688;0
297568;2019;6;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.15045993542879443;0
320529;2019;6;0.0;1497.0;0.0;0.0;5389.2;0.0;1;0.13512477161032688;0
297568;2019;7;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.15045993542879443;0
320529;2019;7;0.0;1497.0;0.0;0.0;5389.2;0.0;1;0.13512477161032688;0
297568;2019;8;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.15045993542879443;0
320529;2019;8;0.0;1497.0;0.0;0.0;5389.2;0.0;1;0.13512477161032688;0
297568;2019;9;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.15045993542879443;0
320529;2019;9;0.0;1497.0;0.0;0.0;5389.2;0.0;1;0.13512477161032688;0
297568;2019;10;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.15045993542879443;0
320529;2019;10;0.0;1497.0;0.0;0.0;5389.2;0.0;1;0.13512477161032688;0
297568;2019;11;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.15045993542879443;0
320529;2019;11;0.0;1497.0;0.0;0.0;5389.2;0.0;1;0.13512477161032688;0
297568;2019;12;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.15045993542879443;0
320529;2019;12;0.0;1497.0;0.0;0.0;5389.2;0.0;1;0.13512477161032688;0
297568;2020;1;0.0;935.1;0.0;0.0;6234.0;0.0;1;0.14235859565342923;0
320529;2020;1;0.0;1558.5;0.0;0.0;5610.6;0.0;1;0.1297316745352306;0
297568;2020;2;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.14934300126296307;0
320529;2020;2;0.0;1567.5;0.0;0.0;5643.0;0.0;1;0.13417130908260633;0
297568;2020;3;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.14934300126296307;0
320529;2020;3;0.0;1567.5;0.0;0.0;5643.0;0.0;1;0.13417130908260633;0
297568;2020;4;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.14934300126296307;0
320529;2020;4;0.0;1567.5;0.0;0.0;5643.0;0.0;1;0.13417130908260633;0
297568;2020;5;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.14934300126296307;0
320529;2020;5;0.0;1567.5;0.0;0.0;5643.0;0.0;1;0.13417130908260633;0
297568;2020;6;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.14934300126296307;0
320529;2020;6;0.0;1567.5;0.0;0.0;5643.0;0.0;1;0.13417130908260633;0
297568;2020;7;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.14934300126296307;0
320529;2020;7;0.0;1567.5;0.0;0.0;5643.0;0.0;1;0.13417130908260633;0
297568;2020;8;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.14934300126296307;0
320529;2020;8;0.0;1567.5;0.0;0.0;5643.0;0.0;1;0.13417130908260633;0
297568;2020;9;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.14934300126296307;0
320529;2020;9;0.0;1567.5;0.0;0.0;5643.0;0.0;1;0.13417130908260633;0
297568;2020;10;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.14934300126296307;0
320529;2020;10;0.0;1567.5;0.0;0.0;5643.0;0.0;1;0.13417130908260633;0
297568;2020;11;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.14934300126296307;0
320529;2020;11;0.0;1567.5;0.0;0.0;5643.0;0.0;1;0.13417130908260633;0
297568;2020;12;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.14934300126296307;0
320529;2020;12;0.0;1567.5;0.0;0.0;5643.0;0.0;1;0.13417130908260633;0
297568;2021;1;0.0;990.0;0.0;0.0;6600.0;0.0;1;0.10180683196609397;0
320529;2021;1;0.0;1650.0;0.0;0.0;5940.0;0.0;1;0.1075487451591014;0
297568;2021;2;0.0;990.0;0.0;0.0;6600.0;0.0;1;0.10180683196609397;0
320529;2021;2;0.0;1650.0;0.0;0.0;5940.0;0.0;1;0.1075487451591014;0
320529;2021;3;0.0;1650.0;0.0;0.0;5940.0;0.0;1;0.1075487451591014;0
320529;2021;4;0.0;1650.0;0.0;0.0;5940.0;0.0;1;0.1075487451591014;0
320529;2021;5;0.0;1650.0;0.0;0.0;5940.0;0.0;1;0.1075487451591014;0
320529;2021;6;0.0;1650.0;0.0;0.0;5940.0;0.0;1;0.1075487451591014;0
320529;2021;7;0.0;1650.0;0.0;0.0;5940.0;0.0;1;0.1075487451591014;0
320529;2021;8;0.0;1650.0;0.0;0.0;5940.0;0.0;1;0.1075487451591014;0
320529;2021;9;0.0;1650.0;0.0;0.0;5940.0;0.0;1;0.1075487451591014;0
320529;2021;10;0.0;1650.0;0.0;0.0;5940.0;0.0;1;0.1075487451591014;0
320529;2021;11;0.0;1650.0;0.0;0.0;5940.0;0.0;1;0.1075487451591014;0
320529;2021;12;0.0;1650.0;0.0;0.0;5940.0;0.0;1;0.1075487451591014;0
320529;2022;1;0.0;1818.0;0.0;0.0;6544.8;0.0;1;0.09744598866573279;0
320529;2022;2;0.0;1818.0;0.0;0.0;6544.8;0.0;1;0.09744598866573279;0
320529;2022;3;0.0;1818.0;0.0;0.0;6544.8;0.0;1;0.09744598866573279;0
320529;2022;4;0.0;1818.0;0.0;0.0;6544.8;0.0;1;0.09744598866573279;0
320529;2022;5;0.0;1818.0;0.0;0.0;6544.8;0.0;1;0.09744598866573279;0
320529;2022;6;0.0;1818.0;0.0;0.0;6544.8;0.0;1;0.09744598866573279;0
320529;2022;7;0.0;1818.0;0.0;0.0;6544.8;0.0;1;0.09744598866573279;0
320529;2022;8;0.0;1818.0;0.0;0.0;6544.8;0.0;1;0.09744598866573279;0
320529;2022;9;0.0;1818.0;0.0;0.0;6544.8;0.0;1;0.09744598866573279;0
320529;2022;10;0.0;1818.0;0.0;0.0;6544.8;0.0;1;0.09744598866573279;0
320529;2022;11;0.0;1818.0;0.0;0.0;6544.8;0.0;1;0.09744598866573279;0
320529;2022;12;0.0;1818.0;0.0;0.0;6544.8;0.0;1;0.09744598866573279;0
320529;2023;1;0.0;1953.0;0.0;0.0;7030.8;0.0;1;0.09436963189852565;0
320529;2023;2;0.0;1953.0;0.0;0.0;7030.8;0.0;1;0.09436963189852565;0
320529;2023;3;0.0;1953.0;0.0;0.0;7030.8;0.0;1;0.09436963189852565;0
320529;2023;4;0.0;1953.0;0.0;0.0;7030.8;0.0;1;0.09436963189852565;0
320529;2023;5;0.0;1980.0;0.0;0.0;7128.0;0.0;1;0.12384032343896645;0
320529;2023;6;0.0;1980.0;0.0;0.0;7128.0;0.0;1;0.12384032343896645;0
320529;2023;7;0.0;1980.0;0.0;0.0;7128.0;0.0;1;0.12384032343896645;0
320529;2023;8;0.0;1980.0;0.0;0.0;7128.0;0.0;1;0.12384032343896645;0
320529;2023;9;0.0;1980.0;0.0;0.0;7128.0;0.0;1;0.12384032343896645;0
320529;2023;10;0.0;1980.0;0.0;0.0;7128.0;0.0;1;0.12384032343896645;0
320529;2023;11;0.0;1980.0;0.0;0.0;7128.0;0.0;1;0.12384032343896645;0
320529;2023;12;0.0;1980.0;0.0;0.0;7128.0;0.0;1;0.12384032343896645;0
320529;2024;1;0.0;2118.0;0.0;0.0;7624.8;0.0;1;0.09744598866573279;0
320529;2024;2;0.0;2118.0;0.0;0.0;7624.8;0.0;1;0.09744598866573279;0
320529;2024;3;0.0;2118.0;0.0;0.0;7624.8;0.0;1;0.09744598866573279;0
320529;2024;4;0.0;2118.0;0.0;0.0;7624.8;0.0;1;0.09744598866573279;0
320529;2024;5;0.0;2118.0;0.0;0.0;7624.8;0.0;1;0.09744598866573279;0
320529;2024;6;0.0;2118.0;0.0;0.0;7624.8;0.0;1;0.09744598866573279;0
320529;2024;7;0.0;2118.0;0.0;0.0;7624.8;0.0;1;0.09744598866573279;0
320529;2024;8;0.0;2118.0;0.0;0.0;7624.8;0.0;1;0.09744598866573279;0
320529;2024;9;0.0;2118.0;0.0;0.0;7624.8;0.0;1;0.09744598866573279;0
