isn_vinculo,cod_cargo,num_ano,num_mes,97,102,140,160,161,302,303,305,316,317,1249,1367,1369
305866,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.20112148587800716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305853,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.19795973729704175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173229,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.1329535712963411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331597,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.5365865988454057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297441,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.13532392151948486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331567,V005,2007,9,0.0,0.0,0.0,0.18822894168466522,0.0,0.11889103124581694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297204,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.1270478812026692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140919,V005,2007,3,0.0,0.0,0.0,0.15649490897871027,0.0,0.11803042558221002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172770,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.28926019383741697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297094,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.12332606609155301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296993,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.1367304959287307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296972,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.12918241393943364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305833,V005,2007,6,0.0,0.0,0.0,0.15649490897871027,0.0,0.11803042558221002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173195,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.1821541984341491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305835,V005,2007,4,0.0,0.0,0.0,0.13025300833076212,0.0,0.1191204406483272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174165,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.32353318960238553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173303,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.1301551610707481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305854,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.1148821339773695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296993,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.1382549790811662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174494,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.2138857481366716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173303,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.13144638997035193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297611,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.11302571208051972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174256,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.14913910953266557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
