isn_vinculo,cod_cargo,num_ano,num_mes,100,106
320424,W005,2008,5,0.0,0.12093906574343524
127853,W005,2008,9,0.0,0.20069684017332673
172915,W005,2008,1,0.0,0.13401217998105774
320454,W005,2008,1,0.0,0.12182238427300432
177065,W005,2008,12,0.0,0.16222242942039583
264732,W005,2008,2,0.0,0.10962081098455666
175041,W005,2008,5,0.0,0.1003415498314334
80204,W005,2008,11,0.0,0.11007719222483403
167321,W005,2008,7,0.0,0.1992835305260162
312118,W005,2008,6,0.0,0.12628755943997608
264732,W005,2008,4,0.0,0.10962081098455666
175043,W005,2008,6,0.0,0.11760453829431193
73309,W005,2008,3,0.0,0.1379753357837244
331429,W005,2008,6,0.0,0.1929943025954843
175043,W005,2008,11,0.0,0.11927253811764824
312125,W005,2008,12,0.0,0.1358759820784485
12898,W005,2008,5,0.0,0.15236606682795412
12898,W005,2008,1,0.0,0.15236606682795412
331390,W005,2008,9,0.0,0.1123944311674036
320424,W005,2008,11,0.0,0.12281170102612171
