isn_vinculo;num_ano;num_mes;8;15;54;86;199;324;1232;1352;1367;1369;1404;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
297565;2019;4;2425.7;242.57;0.0;0.0;0.0;0.0;0.0;80.05;0.0;0.0;0.0;1;0.2708386190931196;1;0.003271326325215096;0
297565;2019;5;2425.7;242.57;0.0;0.0;0.0;0.0;0.0;80.05;0.0;0.0;0.0;1;0.2708386190931196;1;0.003271326325215096;0
297565;2019;6;2425.7;242.57;0.0;0.0;0.0;0.0;0.0;80.05;0.0;0.0;0.0;1;0.2708386190931196;1;0.003271326325215096;0
297565;2019;7;2425.7;242.57;0.0;0.0;0.0;0.0;0.0;80.05;0.0;0.0;0.0;1;0.2708386190931196;1;0.003271326325215096;0
297565;2019;8;2425.7;242.57;0.0;0.0;0.0;0.0;0.0;80.05;0.0;0.0;0.0;1;0.2708386190931196;1;0.003271326325215096;0
297565;2019;9;2546.99;254.7;0.0;667.09;0.0;0.0;0.0;104.06;0.0;0.0;0.0;-1;-0.018751964710116087;1;0.0002104113592591439;1
297565;2019;10;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;84.05;0.0;0.0;0.0;1;0.18954211269741933;1;0.00015654686936883433;0
297565;2019;11;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;84.05;0.0;0.0;0.0;1;0.18954211269741933;1;0.00015654686936883433;0
297565;2019;12;2546.99;254.7;933.9;0.0;0.0;0.0;0.0;84.05;0.0;0.0;0.0;1;0.027905186272570215;-1;-8.50159990441468e-05;1
297565;2020;1;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2020;2;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2020;3;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2020;4;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2020;5;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2020;6;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2020;7;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2020;8;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2020;9;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2020;10;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2020;11;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2020;12;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2021;1;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2021;2;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.307953341285659;-1;-6.5367183904596615e-06;1
297565;2021;3;2674.35;267.44;0.0;60.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;7.912521169495257e-06;1;0.001369575144498092;0
297565;2021;4;2674.35;267.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09992037388330777;-1;-1.4432068048186864e-05;1
297565;2021;5;2674.35;267.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09992037388330777;-1;-1.4432068048186864e-05;1
