isn_vinculo;num_ano;num_mes;15;97;207;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
296897;2016;5;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2016;6;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2016;7;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2016;8;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2016;9;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2016;10;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2016;11;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2016;12;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2017;1;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2017;2;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2017;3;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2017;4;1096.04;0.0;3653.47;186.26;93.13;-1;-0.29770622282409454;-1;-4.282726292317771;2
296897;2017;5;1096.04;0.0;3653.47;0.0;0.0;1;0.07411912799236114;1;0.20039273084586195;0
296897;2017;6;1096.04;0.0;3653.47;0.0;0.0;1;0.07411912799236114;1;0.20039273084586195;0
296897;2017;7;1096.04;0.0;3653.47;0.0;0.0;1;0.07411912799236114;1;0.20039273084586195;0
296897;2017;8;1096.04;0.0;3653.47;0.0;0.0;1;0.07411912799236114;1;0.20039273084586195;0
296897;2017;9;1096.04;0.0;3653.47;0.0;0.0;1;0.07411912799236114;1;0.20039273084586195;0
296897;2017;10;1096.04;0.0;3653.47;0.0;0.0;1;0.07411912799236114;1;0.20039273084586195;0
296897;2017;11;1096.04;0.0;3653.47;0.0;0.0;1;0.07411912799236114;1;0.20039273084586195;0
296897;2017;12;1096.04;0.0;3653.47;0.0;0.0;1;0.07411912799236114;1;0.20039273084586195;0
296897;2018;1;1096.04;0.0;3653.47;0.0;0.0;1;0.07411912799236114;1;0.20039273084586195;0
296897;2018;2;1096.04;0.0;3653.47;0.0;0.0;1;0.07411912799236114;1;0.20039273084586195;0
296897;2018;3;1128.92;0.0;3763.07;0.0;0.0;1;0.009947466275422756;1;1.5071066573391079e-05;0
296897;2018;4;1128.92;0.0;3763.07;0.0;0.0;1;0.009947466275422756;1;1.5071066573391079e-05;0
296897;2018;5;1128.92;0.0;3763.07;0.0;0.0;1;0.009947466275422756;1;1.5071066573391079e-05;0
296897;2018;6;1128.92;0.0;3763.07;0.0;0.0;1;0.009947466275422756;1;1.5071066573391079e-05;0
296897;2018;7;1128.92;0.0;3763.07;0.0;0.0;1;0.009947466275422756;1;1.5071066573391079e-05;0
296897;2018;8;1128.92;0.0;3763.07;0.0;0.0;1;0.009947466275422756;1;1.5071066573391079e-05;0
296897;2018;9;1128.92;0.0;3763.07;0.0;0.0;1;0.009947466275422756;1;1.5071066573391079e-05;0
296897;2018;10;1128.92;0.0;3763.07;0.0;0.0;1;0.009947466275422756;1;1.5071066573391079e-05;0
296897;2018;11;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2018;12;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2019;1;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2019;2;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2019;3;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2019;4;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2019;5;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2019;6;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2019;7;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2019;8;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2019;9;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2019;10;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2019;11;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2019;12;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2020;1;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2020;2;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2020;3;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
296897;2020;4;1128.92;0.0;3763.07;0.0;0.0;1;0.2006678865589801;1;9.912724641125692e-09;0
